"Date","Grade","Price","Sale Type"
2020-10-09,10,400,"Best Offer"
2020-10-08,10,451.5,"Auction"
2020-10-08,10,426,"Auction"
2020-10-08,10,420,"Auction"
2020-10-08,10,443,"Auction"
2020-10-08,10,430.01,"Auction"
2020-10-07,9,259.99,"Best Offer"
2020-10-07,10,440,"Auction"
2020-10-07,10,454,"Auction"
2020-10-07,9,140,"Auction"
2020-10-07,10,445.1,"Auction"
2020-10-06,10,451,"Auction"
2020-10-06,10,450,"Best Offer"
2020-10-05,9,176,"Auction"
2020-10-05,10,467,"Auction"
2020-10-05,10,465,"Auction"
2020-10-05,10,450,"Auction"
2020-10-05,10,437.76,"Auction"
2020-10-04,10,450,"Best Offer"
2020-10-04,10,500,"Auction"
2020-10-04,10,535,"Auction"
2020-10-04,10,480,"Auction"
2020-10-03,10,425,"Auction"
2020-10-03,10,510,"Auction"
2020-10-03,10,456.76,"Auction"
2020-10-03,10,466.76,"Auction"
2020-10-03,10,490,"Best Offer"
2020-10-02,10,465,"Auction"
2020-09-29,10,450,"Best Offer"
2020-09-29,10,460,"Best Offer"
2020-09-28,9,212.5,"Auction"
2020-09-28,10,480,"Best Offer"
2020-09-26,10,500,"Auction"
2020-09-24,10,500,"Best Offer"
2020-09-23,10,500,"Best Offer"
2020-09-23,10,515,"Best Offer"
2020-09-22,10,490,"Best Offer"
2020-09-22,10,500,"Best Offer"
2020-09-21,10,550,"Auction"
2020-09-21,9,193.49,"Auction"
2020-09-19,10,570,"Auction"
2020-09-18,10,500,"Best Offer"
2020-09-18,10,550,"Best Offer"
2020-09-18,10,500,"Best Offer"
2020-09-17,10,500,"Best Offer"
2020-09-16,10,500,"Best Offer"
2020-09-13,10,560,"Auction"
2020-09-13,10,600,"Best Offer"
2020-09-13,10,550,"Auction"
2020-09-13,10,550,"Best Offer"
2020-09-12,10,580,"Auction"
2020-09-12,10,610,"Auction"
2020-09-11,10,500,"Best Offer"
2020-09-11,10,575,"Best Offer"
2020-09-10,10,550,"Best Offer"
2020-09-10,10,550,"Best Offer"
2020-09-09,10,610,"Auction"
2020-09-09,10,600,"Best Offer"
2020-09-09,10,600,"Best Offer"
2020-09-08,10,590,"Best Offer"
2020-09-08,10,620,"Auction"
2020-09-08,10,651.44,"Best Offer"
2020-09-08,10,662,"Auction"
2020-09-07,10,630,"Best Offer"
2020-09-03,10,700,"Best Offer"
