"Date","Grade","Price","Sale Type"
2021-03-14,8,600,"Best Offer"
2021-03-13,8,355,"Auction"
2021-03-13,8,448.99,"Best Offer"
2021-03-12,9,2999.99,"Best Offer"
2021-03-12,5,130,"Best Offer"
2021-03-12,8,474.99,"Best Offer"
2021-03-12,5,179.5,"Auction"
2021-03-12,9,1325,"Auction"
2021-03-08,9,810,"Auction"
2021-03-08,7,216.5,"Auction"
2021-03-08,8,400,"Auction"
2021-03-08,8,329,"Auction"
2021-03-07,9,700,"Auction"
2021-03-07,8,750,"Auction"
2021-03-06,7,247.5,"Auction"
2021-03-06,8,410,"Auction"
2021-03-06,9,710,"Auction"
2021-03-05,6,172.5,"Auction"
2021-03-04,2,112.5,"Auction"
2021-03-03,9,4990.89,"Auction"
2021-03-02,7,245.5,"Auction"
2021-03-02,8,385,"Auction"
2021-03-02,8,423,"Auction"
2021-03-02,9,1115.04,"Auction"
2021-03-02,5,180,"Best Offer"
2021-03-02,5,126,"Auction"
2021-03-02,7,227.5,"Auction"
2021-03-02,7,272.51,"Auction"
2021-03-01,9,627.95,"Auction"
2021-03-01,7,232.5,"Auction"
2021-03-01,9,765,"Auction"
2021-03-01,9,696,"Auction"
2021-03-01,8,400,"Auction"
2021-02-28,8,358.33,"Auction"
2021-02-28,9,810.02,"Auction"
2021-02-28,9,616,"Auction"
2021-02-28,9,828.03,"Auction"
2021-02-28,9,710,"Auction"
2021-02-28,8,300,"Auction"
2021-02-28,9,710,"Auction"
2021-02-28,8,365,"Auction"
2021-02-28,10,3930,"Auction"
2021-02-28,8,405,"Auction"
2021-02-28,7,182.19,"Auction"
2021-02-28,7,280,"Auction"
2021-02-28,10,4150,"Auction"
2021-02-28,8,367,"Auction"
2021-02-28,8,315,"Auction"
2021-02-28,9,670,"Auction"
2021-02-28,8,340,"Auction"
2021-02-28,9,820,"Auction"
2021-02-28,9,630,"Auction"
2021-02-28,8,385,"Auction"
2021-02-28,9,685.03,"Auction"
2021-02-28,7,255,"Auction"
2021-02-28,9,831,"Auction"
2021-02-28,7,296.21,"Auction"
2021-02-28,9,511,"Auction"
2021-02-28,8,380,"Auction"
2021-02-28,9,813,"Auction"
2021-02-28,8,192.5,"Auction"
2021-02-27,4,86,"Auction"
2021-02-27,6,105,"Auction"
2021-02-27,4,170.57,"Auction"
2021-02-27,3,175,"Best Offer"
2021-02-26,6,125,"Best Offer"
2021-02-13,9,850,"Auction"
2021-02-13,9,800,"Auction"
2021-02-11,9,810,"Auction"
2021-02-11,7,325,"Best Offer"
2021-02-11,9,799.99,"Auction"
2021-02-11,8,330,"Auction"
2021-02-11,8,340,"Auction"
2021-02-10,8,440,"Auction"
2021-02-09,9,700,"Auction"
2021-02-08,6,152.5,"Auction"
2021-02-07,7,310,"Auction"
2021-02-07,9,655,"Auction"
2021-02-07,8,365,"Auction"
2021-02-07,9,710,"Auction"
2021-02-07,7,1330,"Auction"
2021-02-07,6,183.5,"Auction"
2021-02-07,7,382.93,"Auction"
2021-02-06,8,400,"Best Offer"
2021-02-06,8,395,"Best Offer"
2021-02-06,5,142.5,"Auction"
2021-02-06,8,390,"Best Offer"
2021-02-06,6,131.5,"Auction"
2021-02-06,4,102,"Auction"
2021-02-05,6,170.5,"Auction"
2021-02-05,9,830,"Auction"
2021-02-05,5,132,"Auction"
2021-02-05,9,650,"Best Offer"
2021-02-05,9,850,"Auction"
2021-02-05,7,444.89,"Best Offer"
2021-02-05,9,640,"Auction"
2021-02-04,5,150,"Auction"
2021-02-04,8,500,"Auction"
2021-02-04,5,200,"Best Offer"
2021-02-04,8,400,"Best Offer"
2021-02-04,9,640,"Auction"
2021-02-04,6,156.8,"Auction"
2021-02-03,6,158.6,"Auction"
2021-02-03,8,380,"Best Offer"
2021-02-03,7,300,"Auction"
2021-02-03,9,610,"Auction"
2021-02-03,9,648.88,"Best Offer"
2021-02-03,8,375.21,"Best Offer"
2021-02-02,5,265,"Best Offer"
2021-02-02,8,306,"Auction"
2021-02-01,9,660,"Auction"
2021-02-01,9,555,"Auction"
2021-02-01,9,560,"Auction"
2021-02-01,7,122.22,"Auction"
2021-02-01,9,635,"Auction"
2021-02-01,9,590,"Auction"
2021-02-01,8,405,"Auction"
2021-02-01,9,576.69,"Auction"
2021-02-01,5,152.5,"Auction"
2021-01-31,7,255,"Auction"
2021-01-31,5,167.5,"Auction"
2021-01-31,8,338,"Auction"
2021-01-31,9,800,"Auction"
2021-01-31,5,137.5,"Auction"
2021-01-30,6,165,"Auction"
2021-01-30,8,1236,"Auction"
2021-01-29,8,290,"Auction"
2021-01-29,7,225,"Auction"
2021-01-28,7,305,"Auction"
2021-01-28,8,370,"Auction"
2021-01-28,9,901,"Auction"
2021-01-28,8,310,"Auction"
2021-01-28,6,199.99,"Best Offer"
2021-01-28,9,810,"Auction"
2021-01-28,9,830,"Auction"
2021-01-28,4,115,"Auction"
2021-01-27,7,243.5,"Auction"
2021-01-27,8,365,"Auction"
2021-01-26,6,218.5,"Auction"
2021-01-26,9,750,"Best Offer"
2021-01-26,8,400,"Best Offer"
2021-01-25,9,511,"Auction"
2021-01-25,9,661,"Auction"
2021-01-25,8,400,"Best Offer"
2021-01-24,9,514,"Auction"
2021-01-24,4,200,"Auction"
2021-01-24,8,345,"Auction"
2021-01-24,8,365,"Auction"
2021-01-23,9,676.6,"Auction"
2021-01-23,7,285,"Auction"
2021-01-22,5,133.5,"Auction"
2021-01-22,7,230,"Best Offer"
2021-01-22,9,620,"Auction"
2021-01-21,8,330,"Auction"
2021-01-21,9,650,"Best Offer"
2021-01-21,4,137.5,"Auction"
2021-01-21,9,811,"Auction"
2021-01-20,7,192.5,"Auction"
2021-01-20,8,355,"Auction"
2021-01-20,8,360,"Best Offer"
2021-01-18,8,345,"Auction"
2021-01-18,6,118.5,"Auction"
2021-01-18,5,130.5,"Auction"
2021-01-18,9,751,"Auction"
2021-01-18,6,147.5,"Auction"
2021-01-18,6,133.5,"Auction"
2021-01-18,8,238,"Auction"
2021-01-17,8,290,"Auction"
2021-01-17,4,81,"Auction"
2021-01-17,8,330,"Auction"
2021-01-16,4,80,"Auction"
2021-01-16,7,152.5,"Auction"
2021-01-16,7,215.5,"Auction"
2021-01-16,8,335,"Auction"
2021-01-16,5,177.5,"Auction"
2021-01-16,8,389.99,"Best Offer"
2021-01-15,9,581,"Auction"
2021-01-15,6,167.5,"Auction"
2021-01-15,8,399.99,"Best Offer"
2021-01-15,4,96,"Auction"
2021-01-14,7,251,"Auction"
2021-01-14,7,205,"Auction"
2021-01-14,9,660,"Auction"
2021-01-14,7,202.5,"Auction"
2021-01-14,5,117.5,"Auction"
2021-01-12,8,400,"Best Offer"
2021-01-12,8,330,"Auction"
2021-01-12,5,200,"Best Offer"
2021-01-12,3,117.5,"Auction"
2021-01-12,5,163.5,"Auction"
2021-01-12,7,192.5,"Auction"
2021-01-11,4,130,"Auction"
2021-01-11,5,150,"Best Offer"
2021-01-10,9,810,"Auction"
2021-01-10,8,338.33,"Auction"
2021-01-10,8,303,"Auction"
2021-01-10,10,3150,"Auction"
2021-01-10,9,599.99,"Best Offer"
2021-01-10,6,143.5,"Auction"
2021-01-10,8,300,"Auction"
2021-01-09,7,203.5,"Auction"
2021-01-09,8,280,"Auction"
2021-01-09,8,100,"Auction"
2021-01-09,5,150,"Auction"
2021-01-09,9,719,"Auction"
2021-01-08,7,239.75,"Auction"
2021-01-08,6,260,"Best Offer"
2021-01-08,8,311,"Auction"
2021-01-07,8,330,"Auction"
2021-01-07,4,122.5,"Auction"
2021-01-07,9,640,"Auction"
2021-01-06,5,180,"Best Offer"
2021-01-05,9,705.64,"Best Offer"
2021-01-05,7,194.5,"Auction"
2021-01-04,8,305,"Auction"
2021-01-04,7,302.5,"Auction"
2021-01-04,6,157.5,"Auction"
2021-01-04,9,541,"Auction"
2021-01-03,8,395,"Best Offer"
2021-01-02,7,345,"Auction"
2021-01-01,7,310,"Auction"
2021-01-01,9,600,"Best Offer"
2020-12-31,7,210,"Best Offer"
2020-12-31,9,620,"Auction"
2020-12-31,8,380,"Auction"
2020-12-31,9,520,"Auction"
2020-12-31,5,117.5,"Auction"
2020-12-31,9,660,"Auction"
2020-12-31,5,152.5,"Auction"
2020-12-30,9,480,"Auction"
2020-12-30,5,104.69,"Best Offer"
2020-12-30,9,520,"Auction"
2020-12-30,8,325,"Auction"
2020-12-30,6,198.5,"Auction"
2020-12-30,9,820.08,"Auction"
2020-12-30,8,315,"Auction"
2020-12-30,5,107.39,"Best Offer"
2020-12-30,7,215,"Auction"
2020-12-30,7,265,"Best Offer"
2020-12-29,4,269.99,"Best Offer"
2020-12-29,8,342,"Auction"
2020-12-29,8,310,"Auction"
2020-12-29,5,158.5,"Auction"
2020-12-29,8,710,"Auction"
2020-12-29,9,810,"Auction"
2020-12-29,8,340,"Auction"
2020-12-29,10,3250,"Auction"
2020-12-29,8,382,"Auction"
2020-12-29,8,320,"Best Offer"
2020-12-29,9,565,"Auction"
2020-12-29,9,686,"Auction"
2020-12-29,9,590,"Auction"
2020-12-03,9,400,"Auction"
2020-12-03,7,216.5,"Auction"
2020-12-03,3,130.5,"Auction"
2020-12-02,4,127.5,"Auction"
2020-12-02,8,407.33,"Auction"
2020-12-02,8,3072,"Auction"
2020-12-02,8,355,"Auction"
2020-12-02,7,200.19,"Auction"
2020-12-02,7,227.5,"Auction"
2020-12-02,7,500,"Auction"
2020-12-01,7,305,"Auction"
2020-12-01,10,4250,"Auction"
2020-12-01,8,360,"Auction"
2020-12-01,9,901,"Auction"
2020-12-01,7,220,"Best Offer"
2020-11-30,7,208.5,"Auction"
2020-11-30,3,86,"Auction"
2020-11-30,8,300,"Auction"
2020-11-30,7,290,"Auction"
2020-11-30,7,203,"Auction"
2020-11-30,8,350,"Auction"
2020-11-30,6,180.5,"Auction"
2020-11-30,5,135.5,"Auction"
2020-11-29,9,700,"Auction"
2020-11-29,9,1189.04,"Auction"
2020-11-29,8,323,"Auction"
2020-11-28,5,132.5,"Auction"
2020-11-28,9,610,"Auction"
2020-11-27,7,350,"Auction"
2020-11-27,6,137.5,"Auction"
2020-11-27,7,300,"Best Offer"
