"Date","Grade","Price","Sale Type"
2020-12-29,7,117.5,"Auction"
2020-12-29,10,3711,"Auction"
2020-12-29,9,300,"Best Offer"
2020-12-29,9,415,"Auction"
2020-12-29,9,210.5,"Auction"
2020-12-29,9,760,"Auction"
2020-12-29,8,295,"Auction"
2020-12-29,7,152.5,"Auction"
2020-12-29,8,305,"Auction"
2020-12-29,10,2850,"Auction"
2020-12-29,9,217.5,"Auction"
2020-12-29,9,1025,"Auction"
2020-12-28,7,62,"Auction"
2020-12-28,7,34,"Auction"
2020-12-27,9,250,"Best Offer"
2020-12-27,8,228.06,"Best Offer"
2020-12-27,9,200,"Best Offer"
2020-12-27,7,36,"Auction"
2020-12-25,6,75,"Best Offer"
2020-12-24,5,30,"Auction"
2020-12-24,7,99.99,"Best Offer"
2020-12-24,7,115.65,"Auction"
2020-12-24,5,114,"Best Offer"
2020-12-24,8,108.06,"Auction"
2020-12-03,5,67,"Auction"
2020-12-03,9,242.5,"Auction"
2020-12-03,9,188.23,"Auction"
2020-12-02,9,192.5,"Auction"
2020-12-01,9,260,"Auction"
2020-12-01,4,68,"Auction"
2020-12-01,10,1500,"Auction"
2020-12-01,8,270.5,"Auction"
2020-12-01,5,48,"Auction"
2020-12-01,9,232.5,"Auction"
2020-11-30,9,200,"Best Offer"
2020-11-30,8,200,"Auction"
2020-11-30,7,150,"Auction"
2020-11-30,9,427.99,"Auction"
2020-11-30,8,111.75,"Auction"
2020-11-29,8,199,"Auction"
2020-11-29,7,200,"Auction"
2020-11-29,8,86,"Auction"
2020-11-29,7,74,"Auction"
2020-11-29,8,107.5,"Auction"
2020-11-29,8,178.01,"Auction"
2020-11-28,9,306,"Auction"
2020-11-28,9,250,"Auction"
2020-11-28,7,128.5,"Auction"
2020-11-28,6,76,"Auction"
2020-11-28,9,192.5,"Auction"
2020-11-27,9,158,"Auction"
2020-11-26,9,560,"Auction"
2020-11-26,10,5300,"Auction"
2020-11-26,9,218.51,"Auction"
2020-11-26,8,117.5,"Auction"
2020-11-26,10,6100,"Auction"
2020-11-26,10,2025,"Auction"
2020-11-26,8,102.5,"Auction"
2020-11-26,9,470,"Auction"
2020-11-25,10,1825,"Auction"
2020-11-25,9,205.59,"Auction"
2020-11-25,6,87,"Auction"
2020-11-24,5,41,"Auction"
2020-11-23,9,550,"Best Offer"
2020-11-23,8,152.5,"Auction"
2020-11-23,9,200,"Auction"
2020-11-23,8,151,"Auction"
2020-11-23,8,729.99,"Best Offer"
2020-11-23,9,435,"Auction"
2020-11-23,9,615,"Auction"
2020-11-22,4,92,"Best Offer"
2020-11-22,5,60,"Auction"
2020-11-22,3,70,"Best Offer"
2020-11-21,8,129.76,"Auction"
2020-11-21,2,17,"Auction"
2020-11-21,7,125,"Best Offer"
2020-11-20,8,144.5,"Auction"
2020-11-20,7,97,"Auction"
2020-11-20,6,45,"Best Offer"
2020-11-20,8,207.5,"Auction"
2020-11-20,7,125,"Best Offer"
2020-11-20,8,130.5,"Auction"
2020-11-19,9,235.5,"Auction"
2020-11-19,8,204,"Auction"
2020-11-19,6,129.99,"Best Offer"
2020-11-19,9,200,"Auction"
2020-11-19,9,196.5,"Auction"
2020-11-19,7,49.99,"Auction"
2020-11-18,8,180,"Best Offer"
2020-11-17,9,1350,"Best Offer"
2020-11-17,8,159.99,"Best Offer"
2020-11-16,9,410.75,"Auction"
2020-11-16,8,100,"Best Offer"
2020-11-16,8,162.5,"Auction"
2020-11-16,9,455.99,"Auction"
2020-11-16,9,305,"Auction"
2020-11-16,8,153.5,"Auction"
2020-11-15,2,40,"Auction"
2020-11-15,8,125,"Auction"
2020-11-15,8,645.47,"Best Offer"
2020-11-14,5,51,"Auction"
2020-11-14,8,250,"Auction"
2020-11-14,5,61,"Auction"
2020-11-14,9,710,"Auction"
2020-11-14,9,615.34,"Auction"
2020-11-14,8,162.5,"Auction"
2020-11-14,7,127.5,"Auction"
2020-11-13,9,300,"Best Offer"
2020-11-13,9,399.99,"Best Offer"
2020-11-13,9,200,"Auction"
2020-11-12,9,255,"Auction"
2020-11-12,4,45,"Auction"
2020-11-12,5,65,"Auction"
2020-11-12,9,645,"Auction"
2020-11-11,10,2350,"Auction"
2020-11-11,9,260,"Auction"
2020-11-11,4,75,"Best Offer"
2020-11-10,9,247.49,"Auction"
2020-11-10,7,137.5,"Auction"
2020-11-10,8,135,"Best Offer"
2020-11-09,9,255,"Auction"
2020-11-09,9,238.86,"Auction"
2020-11-09,9,239.36,"Auction"
2020-11-08,5,24.5,"Auction"
2020-11-08,9,361.47,"Auction"
2020-11-08,3,68.81,"Best Offer"
2020-11-07,9,200,"Auction"
2020-11-06,8,480,"Best Offer"
2020-11-06,9,1311.1,"Auction"
2020-11-06,7,149.5,"Auction"
2020-11-05,9,555.79,"Auction"
2020-11-05,9,285,"Auction"
2020-11-05,5,82,"Auction"
2020-11-04,9,290,"Auction"
